documento,campo,vacio_real,prediccion_sistema
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_140721.pdf,Proyecto Integrador,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_140721.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,Modalidad,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,Departamento,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,Área de Conocimiento,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,Nombre Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,Período Académico,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,Código,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,NRC,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,Nivel,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,Docente,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,Sesiones Semanales,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,Proyecto Integrador,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141025.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,Modalidad,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,Departamento,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,Área de Conocimiento,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,Nombre Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,Período Académico,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,Código,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,NRC,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,Nivel,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,Docente,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,Sesiones Semanales,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,Proyecto Integrador,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141209.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,Modalidad,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,Departamento,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,Área de Conocimiento,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,Nombre Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,Período Académico,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,Código,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,NRC,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,Nivel,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,Docente,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,Sesiones Semanales,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,Proyecto Integrador,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141550.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,Modalidad,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,Departamento,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,Área de Conocimiento,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,Nombre Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,Período Académico,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,Código,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,NRC,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,Nivel,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,Docente,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,Sesiones Semanales,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,Proyecto Integrador,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141749.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,Modalidad,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,Departamento,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,Área de Conocimiento,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,Nombre Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,Período Académico,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,Código,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,NRC,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,Nivel,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,Docente,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,Sesiones Semanales,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,Proyecto Integrador,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_141933.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,Modalidad,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,Departamento,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,Área de Conocimiento,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,Nombre Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,Período Académico,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,Código,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,NRC,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,Nivel,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,Docente,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,Sesiones Semanales,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,Proyecto Integrador,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142050.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,Modalidad,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,Departamento,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,Área de Conocimiento,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,Nombre Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,Período Académico,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,Código,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,NRC,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,Nivel,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,Docente,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,Sesiones Semanales,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,Proyecto Integrador,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_142159.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_143742.pdf,Modalidad,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_143742.pdf,Departamento,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_143742.pdf,Área de Conocimiento,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_143742.pdf,Nombre Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_143742.pdf,Período Académico,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_143742.pdf,Código,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_143742.pdf,NRC,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_143742.pdf,Nivel,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_Edwin_Chasiquiza_DASyAS_VI_Software_202550-signed-signed_20260701_143742.pdf,Docente,0,0
